USER NAME           ID                  LOCATION
@MrGavinPhillips    98108               Boise
@QuiteRomantic      98125               Boise
@Vossica            98181               Los Angeles
@_sweetestjulia     98190               Los Angeles
@bigdave914         98218               Nampa
@matthewmcginley    98321               Los Angeles
@versaemerge        98414               Los Angeles
@watujim            98417               Boise
@BambolaBambina     98440               Nampa
@BenGallaty         98441               Boise
@F_U_ng             98473               Nampa
@NoahMallin:        98541               Boise
@RealCrystalLowe:   98551               Nampa
@SeaAndBeScene:     98571               Nampa
@Tara_to_a_T        98588               Nampa
@TheLAComplex:      98592               Nampa
@pieceproject       98850               Los Angeles
@porrajoleana       98853               Boise
@renanmoraes:       98854               Boise
@desinteressei:     98915               Los Angeles
@farofadakaty       98925               Nampa
@maridadoyork       98945               Nampa
@KatieRamen!        98980               Nampa
@MBradleyG          98981               Boise
@peregrinekiwi      99249               Los Angeles
@peteradkison       99250               Los Angeles
@aion_ayase         99333               Nampa
@feralengineer      99340               Nampa
@ryagas             99352               Nampa
@s2xanderK          99353               Boise
@Paris              99450               Los Angeles
@Rue89:             99459               Boise
@_Swayb:            99489               Los Angeles
@happeesy:          99517               Boise
@sweetsixsixsix:    99554               Boise
@symphonyx          99555               Los Angeles
@1step2theleft:     99571               Nampa
@JenniferMiner      99703               Los Angeles
@MO_LASVEGAS        99735               Nampa
@carltonreid        99922               Los Angeles
@cntraveller:       99937               Boise
@doubletree         99953               Los Angeles
@driftingkiwi       99954               Los Angeles
@dromomaniac        99955               Los Angeles
@easyhiker101       99959               Nampa
@jessonajourney:    100002              Boise
@john_oates         100003              Boise
@katelthomas        100010              Nampa
@kidsinmuseums      100015              Los Angeles
@lewisshields       100025              Nampa
@lucy_c_b           100032              Nampa
@luxitaliantours    100035              Los Angeles
@matt_parsons       100047              Boise
@matthewteller:     100049              Boise
@paulshawcrossuk    100078              Nampa
@robinmckelvie:     100093              Boise
@scrapbookoflife:   100108              Nampa
@velvetescape       100172              Los Angeles
@A_Strindberg       100188              Nampa
@Apprentice115      100189              Nampa
@nyx2die4           100304              Nampa
@CrazyCanukk:       100344              Los Angeles
@Croteam            100345              Boise
@awarofroses        100441              Boise
@h4wke              100471              Los Angeles
@leplaisirquitue    100488              Nampa
@madhava            100493              Los Angeles
@obliviondoll       100502              Nampa
@theastrokid        100523              Boise
@thebrinktv         100524              Nampa
@bindupreddy        100705              Boise
@MissDaisyRoots     100737              Boise
@ted.com            100851              Boise
@abbandunne         100879              Nampa
@scottperezfox      100909              Los Angeles
@eslproseries:      101024              Boise
@ggcstream          101030              Los Angeles
@ggcstream_de       101032              Boise
@nfs_inside         101051              Boise
@GabiiFabri         101084              Boise
@GlamAphonicLexi    101085              Boise
@sarahbrust         101148              Los Angeles
@2DawnGames:        101159              Nampa
@OrinLevine         101280              Los Angeles
@PATHtweets         101282              Los Angeles
@SLRedCross         101315              Los Angeles
@WHO_Europe:        101345              Boise
@WorldMomsBlog:     101348              Nampa
@annegeddestweet    101351              Los Angeles
@auntiealli         101352              Boise
@dcschrader:        101354              Los Angeles
@defeatDD           101355              Los Angeles
@endpolionow        101357              Los Angeles
@gabrielaklein:     101359              Nampa
@momcongress        101379              Los Angeles
@ozarksredcross!    101384              Boise
@redcross.org       101389              Boise
@rotaryDE           101400              Boise
@rydaka:            101402              Los Angeles
@shotatlife:        101407              Los Angeles
@EmilyKnits         101424              Boise
@pandemicennui      101504              Nampa
@A_Webster:         101530              Nampa
@Adora              101533              Boise
